customer_id;timestamp;total_paid;purchase_count;age;subscription;channel
91654255;1536309091000.0;271022.0;2;26;Premium;Offline
9246997;1486614405014.0;471081.0;1;52;Regular;
20592061;;730034.0;1;51;Premium;Offline
102124959;1540996935000.0;1202555.0;2;61;Premium;Online
61338028;;1014705.0;1;54;Premium;Online
8260585;1490874099000.0;1327019.0;7;27;Regular;Offline
4114537;1525877495000.0;1075069.0;1;45;Premium;
16319170;1511626944000.0;420976.0;1;34;Premium;Online
92611032;;1841231.0;1;55;Premium;
49782918;1528258382000.0;2443799.0;2;51;Regular;Offline
13276265;1506852027000.0;2874334.0;1;64;Premium;Online
23520985;1516627903000.0;249723.0;1;51;Premium;
13641643;;1753800.0;1;55;Regular;Online
100364095;1546584401000.0;549502.0;1;21;Regular;Online
58856851;1523853460000.0;2280970.0;2;63;Premium;Offline
4654312;;940926.0;1;22;Premium;Online
5282357;1521642240000.0;337398.0;2;61;Regular;Online
5279867;1486824461957.0;1401265.0;10;49;Premium;Offline
26741805;;1065798.0;1;53;Premium;
19408511;1491561442000.0;3252648.0;4;25;Premium;Online
11429318;1507435841000.0;726545.0;12;28;Premium;Offline
10050591;1488275681000.0;285067.0;2;59;Premium;Online
6657046;1545616707000.0;827950.0;1;54;Premium;Online
20035609;1508330350000.0;690480.0;1;55;Premium;Offline
49753951;;1170162.0;1;36;Regular;Online
8501342;1489233028000.0;2705430.0;2;23;Premium;Offline
24155433;1509890391000.0;540638.0;1;32;Regular;
4880296;1548222314000.0;547749.0;1;41;Premium;
8928046;1486365373253.0;485396.0;1;58;Regular;Offline
18108448;1488205589000.0;975685.0;2;38;Regular;Online
19270840;;2774410.0;1;29;Regular;Offline
54415492;1525555555000.0;923020.0;1;52;Regular;Offline
8472321;1509592090033.0;3413676.0;1;49;Premium;
12032092;1511501262000.0;653631.0;1;21;Regular;Offline
16102680;1524753639000.0;620695.0;2;30;Premium;Offline
17845247;1530762634000.0;376620.0;1;34;Premium;Offline
6564307;1493991191000.0;393957.0;4;48;Regular;
21081152;1503238255000.0;836467.0;2;52;Premium;Offline
6736782;;249666.0;1;48;Regular;Offline
5182761;1534153852000.0;1663595.0;2;40;Regular;Offline
5529718;1538104194000.0;769138.0;1;56;Premium;Offline
16460122;;8638456.0;1;63;Regular;Offline
41641014;1538883856000.0;1176713.0;1;22;Regular;Online
24099434;1502009700000.0;540490.0;1;36;Regular;Online
10555111;1505259915000.0;978058.0;2;27;Regular;Offline
28433806;1511838046000.0;816026.0;1;30;Regular;Online
14033953;1512286871000.0;299988.0;1;18;Regular;
7966056;1508084464000.0;768899.0;1;56;Regular;
30056886;;876148.0;1;39;Regular;Offline
23041043;1501249372000.0;1191207.0;4;19;Premium;Offline
11756895;1494396789000.0;674715.0;2;55;Premium;Offline
16527067;1494075335000.0;3550914.0;2;32;Regular;
13236125;1543820692000.0;182040.0;2;64;Regular;Offline
83878511;;286212.0;1;53;Premium;Offline
110317595;;3578865.0;1;44;Regular;Online
20419259;1501735009000.0;2764517.0;1;25;Regular;
5539039;1493632308000.0;176870.0;1;46;Regular;Offline
9155562;1531952190000.0;1322697.0;1;35;Premium;
8995276;1543893546000.0;312447.0;1;25;Regular;Offline
10665881;1507169143000.0;459450.0;6;18;Regular;Online
9178870;1491531244000.0;672527.0;10;35;Regular;Offline
23480382;1531293211000.0;147988.0;1;65;Premium;
53123335;1527307642000.0;498792.0;6;53;Regular;Offline
54404746;1523968335000.0;1352989.0;6;19;Premium;Offline
44350994;;772662.0;1;18;Regular;
6796502;;297757.0;1;51;Regular;Online
36961178;1531582554000.0;801020.0;1;37;Regular;Online
90468850;;1008727.0;1;20;Regular;Online
18875838;1490940484000.0;2354518.0;2;39;Premium;Online
95900652;;311721.0;1;55;Regular;Offline
6504076;1500078801000.0;588835.0;12;23;Premium;Online
5891487;;327979.0;1;22;Regular;Offline
9618435;1531216040000.0;903358.0;3;35;Regular;Online
7368845;1513575946000.0;416356.0;4;32;Regular;Offline
82754946;;191161.0;1;48;Regular;Online
71665712;1528363094000.0;500578.0;1;56;Premium;
11578593;;771501.0;1;19;Premium;Offline
13876726;1535285481000.0;709466.0;1;39;Premium;
26997464;1529372915000.0;392504.0;1;39;Regular;
14025510;1547703194000.0;828108.0;1;52;Premium;Online
10287541;1540821425000.0;1044711.0;1;28;Regular;
47704191;1519656321000.0;718369.0;1;63;Premium;
16014717;1502763259000.0;784345.0;14;60;Premium;Offline
93425015;1536939441000.0;403480.0;1;47;Premium;Online
32983666;;91871.0;1;50;Premium;
54631384;1532950337000.0;427808.0;2;27;Premium;Offline
93220231;1536846846000.0;430602.0;2;40;Premium;
26330362;1507286691000.0;250504.0;1;55;Regular;Offline
29509638;1512619418000.0;582853.0;2;46;Regular;Online
27245954;1509277684000.0;1135320.0;8;46;Regular;
5981526;1485879339828.0;482975.0;1;22;Premium;
64522467;1536390271000.0;458336.0;1;54;Regular;Online
25032522;1504351719000.0;226613.0;16;36;Regular;Online
47343278;;547423.0;1;58;Regular;Online
26676754;1536743576000.0;941595.0;1;34;Regular;Offline
14750737;1530588275000.0;2259273.0;1;42;Premium;Offline
11350726;1496671519000.0;1474188.0;1;64;Premium;
61830107;1524826895000.0;199174.0;1;59;Premium;
26409597;;248321.0;1;24;Regular;Offline
21282407;1497251160000.0;1045518.0;4;65;Premium;
63267961;1534939448000.0;572340.0;1;51;Regular;Online
20274393;;594163.0;1;42;Premium;Online
98741662;1546844297000.0;922240.0;2;44;Regular;Offline
22569616;1501324422000.0;587670.0;1;25;Premium;Offline
24650307;1512099948000.0;380322.0;4;43;Premium;Offline
94081554;1537400166000.0;2323731.0;2;34;Regular;
7409588;1496841899000.0;1012260.0;1;54;Regular;Offline
236167;1499766503000.0;1175157.0;2;61;Regular;Online
42449578;1526592606000.0;1384752.0;2;23;Premium;
7494834;1496637054000.0;951892.0;4;28;Premium;
23297525;1516452985000.0;807015.0;1;50;Regular;Offline
23085455;1527839861000.0;746139.0;2;35;Regular;Offline
5382679;1488102711000.0;1124895.0;1;42;Premium;
32477748;1515665656000.0;903758.0;4;26;Regular;
18958114;1493513436000.0;291297.0;1;33;Premium;
23801591;1501307396000.0;327722.0;1;38;Premium;
73550060;1545013943000.0;725130.0;1;53;Regular;Offline
107047463;1543127524000.0;312559.0;1;25;Regular;Online
113660332;1548330684000.0;1633583.0;1;46;Premium;Offline
8695206;1518849818000.0;895213.0;1;24;Premium;Offline
31901134;1539399064000.0;1175681.0;1;52;Premium;Online
98368612;1539230857000.0;815870.0;1;60;Regular;
25567478;1505626190000.0;3950298.0;1;31;Regular;Offline
19391959;1505370171000.0;1112711.0;1;62;Premium;
25422659;1519143899000.0;620545.0;1;36;Regular;Online
26873839;;1628476.0;1;55;Premium;
14866955;1541935476000.0;421479.0;1;54;Premium;
13712241;1489018105000.0;311721.0;1;21;Regular;Offline
82362343;1536325465000.0;445214.0;1;62;Premium;Online
22821871;1514881884000.0;775570.0;1;31;Premium;
16137794;1489038471000.0;4985453.0;1;45;Regular;
18958383;;1742057.0;1;27;Premium;
15588826;1496653429000.0;374026.0;2;31;Regular;Offline
18641607;1521004027000.0;719344.0;1;48;Regular;Offline
19557604;1494375681000.0;654719.0;3;57;Premium;Online
15647728;1507302783000.0;250674.0;1;18;Regular;Offline
8349533;1522815197000.0;1004107.0;2;52;Premium;Online
7611314;1496716965000.0;1426016.0;2;55;Regular;Offline
78019529;1540190568000.0;752455.0;1;48;Regular;Online
22691186;;5510812.0;1;60;Premium;
92738020;1536654307000.0;1594885.0;1;63;Premium;Online
21654292;1536357736000.0;781450.0;1;24;Premium;Online
10195023;1533624329000.0;1317848.0;1;58;Premium;Online
20435507;1540619675000.0;935323.0;3;50;Premium;Online
74976184;1529558144000.0;2231358.0;2;43;Regular;
57709595;1524568262000.0;1977024.0;1;47;Regular;
9486808;1489762811000.0;775543.0;1;44;Regular;
18918883;1490436002000.0;1059632.0;2;60;Premium;Online
9651266;1497608005000.0;686854.0;6;40;Regular;Offline
17846333;;1223744.0;1;54;Premium;Offline
12206061;1526433836000.0;365629.0;8;50;Regular;Offline
5001365;1523661648000.0;1059218.0;3;59;Regular;
12059958;1514129139000.0;1170345.0;2;29;Premium;Offline
36613584;1515047916000.0;3453038.0;1;40;Premium;Online
16470777;1494128172000.0;131378.0;1;50;Regular;Online
106368514;1544528068000.0;934209.0;1;54;Regular;Online
8617321;;2197654.0;1;39;Regular;
7070996;1527348593000.0;884352.0;1;55;Premium;Online
110785310;1548671862000.0;658963.0;1;27;Premium;
19843276;1508334194000.0;173469.0;12;44;Premium;
12157149;1493519307000.0;388799.0;1;43;Regular;
25067156;1529674236000.0;1059190.0;1;36;Premium;Online
19877152;;131526.0;1;38;Regular;Offline
7048183;1511779314000.0;297154.0;1;60;Premium;Online
99136908;;878480.0;1;45;Premium;Offline
6379081;1505132789000.0;658170.0;2;29;Premium;Offline
8604103;1501568869000.0;474845.0;2;37;Regular;Online
8365448;1539521492000.0;750884.0;2;18;Regular;Online
79046931;;643580.0;1;28;Regular;Offline
11869957;1534733914000.0;847284.0;1;45;Premium;Offline
18319197;1488759650000.0;715990.0;4;31;Regular;
7922111;1503933528000.0;398827.0;5;24;Premium;Offline
78857518;1538016286000.0;375643.0;1;45;Premium;
27410832;;176504.0;1;48;Regular;
66748355;;217361.0;1;48;Regular;Offline
4007364;1501588798000.0;2028830.0;1;35;Regular;Online
24904034;1504937275000.0;1176209.0;1;52;Regular;Offline
21423157;1496325123000.0;783916.0;2;42;Premium;
6109031;1519973985000.0;159108.0;1;54;Premium;Offline
9183557;1501420978000.0;612293.0;1;60;Premium;Offline
14268141;;1113456.0;1;38;Premium;
100212505;1540132726000.0;300785.0;2;36;Premium;
105096312;1542258515000.0;720897.0;1;29;Premium;Online
12789412;1489752449000.0;890288.0;1;25;Premium;Online
10827533;1531313499000.0;107358.0;1;44;Premium;
7468578;1509775677000.0;704666.0;1;46;Regular;
110737296;1544672354000.0;438717.0;1;36;Premium;
19494055;1530855682000.0;471057.0;1;23;Premium;Online
25581959;1528604328000.0;1506746.0;1;65;Regular;Online
24143129;1502114806000.0;683242.0;2;35;Regular;Online
9018890;1529503673000.0;659351.0;1;26;Premium;Offline
6419471;1501808768000.0;780992.0;1;21;Premium;
77430462;1533189449000.0;1323673.0;2;29;Regular;Online
22188690;1498022031000.0;468138.0;1;25;Premium;Offline
23891710;1505573233000.0;645564.0;9;30;Regular;Online
95325930;;369031.0;1;61;Regular;
109029917;1543998386000.0;944996.0;1;55;Premium;
10468114;1524656122000.0;1136584.0;2;54;Regular;
77566862;1530856708000.0;688441.0;10;56;Premium;Offline
15286479;1533634681000.0;5024441.0;1;41;Premium;Online
17486892;;167010.0;1;33;Regular;
28491872;1512740021000.0;421453.0;1;64;Regular;Offline
6168862;;386429.0;1;58;Regular;Offline
14953982;1514124875000.0;2811943.0;1;33;Premium;Online
54402337;1527083991000.0;847024.0;1;31;Premium;Online
70235291;;313539.0;1;29;Regular;Online
3733425;1526861392000.0;847379.0;1;23;Regular;Offline
3860088;1511370831000.0;872870.0;2;23;Premium;Offline
116251005;1547109419000.0;531501.0;1;23;Premium;
18840530;;359527.0;1;43;Premium;Online
35830958;1530515249000.0;1468503.0;1;38;Regular;Offline
27160061;1533278795000.0;7161765.0;1;36;Premium;Offline
5648865;1501059567000.0;876400.0;2;62;Regular;
5284718;1530169492000.0;2041476.0;1;29;Regular;Online
19962379;;2708749.0;1;61;Regular;
61404504;1542700866000.0;1993590.0;1;44;Regular;Online
11305004;1520585678000.0;495182.0;2;50;Regular;Online
78764654;1533792003000.0;458590.0;1;30;Premium;Online
5014631;;878239.0;1;47;Premium;
92456542;1537752439000.0;2467317.0;1;31;Premium;
51190559;;855786.0;1;20;Regular;Online
13217036;;2395084.0;1;31;Premium;Online
20520365;1494152341000.0;1360892.0;5;19;Premium;Online
17843481;1496120328000.0;3490866.0;1;57;Regular;Online
106158529;;940137.0;1;19;Regular;Offline
72994837;;1647768.0;1;56;Regular;Online
7040838;1488090181000.0;2961008.0;1;29;Regular;Offline
28296328;1513783269000.0;724824.0;2;39;Regular;
19439277;1491645435000.0;1391551.0;3;33;Premium;Offline
58990678;1523823250000.0;1540772.0;1;28;Premium;
7390876;1510326743000.0;324956.0;1;47;Regular;
20570655;1527644717000.0;3624339.0;1;33;Premium;Offline
11249533;1513148455000.0;3319922.0;1;50;Premium;Offline
79533316;1531626309000.0;2385763.0;1;59;Regular;
727916;1501394983000.0;971142.0;1;44;Premium;
6673309;1541509194000.0;1049746.0;1;38;Premium;
14264223;1503066953000.0;723766.0;2;54;Premium;Online
31712087;;281116.0;1;41;Regular;Online
9530594;1493357309000.0;1176886.0;1;39;Regular;Offline
13275147;1505810290000.0;914786.0;2;39;Premium;
16914622;1523517881000.0;650267.0;1;44;Regular;Online
56745683;;1694047.0;1;38;Premium;
20121969;1540555381000.0;621741.0;1;44;Regular;Offline
22686274;;707829.0;1;19;Regular;
74513631;1529404686000.0;1691903.0;1;54;Premium;Online
20595510;;1003280.0;1;32;Premium;Offline
20740015;1535438575000.0;312863.0;1;26;Regular;
3713143;1513654686000.0;4637259.0;1;57;Premium;Offline
68270856;1530702741000.0;1527522.0;2;65;Regular;
25104959;;626028.0;1;60;Premium;Online
83284996;;813870.0;1;49;Premium;Online
25617128;1516471656000.0;1363973.0;2;28;Premium;
12506579;1514346139000.0;332871.0;1;47;Regular;
57787899;;375760.0;1;26;Premium;Offline
22138470;1536235651000.0;525222.0;2;22;Regular;Offline
23513603;1537938950000.0;2134449.0;2;40;Premium;Offline
66023023;1546697955000.0;1078154.0;1;60;Premium;
2438521;1494910906000.0;1455852.0;2;23;Premium;Offline
16002266;1525780513000.0;281108.0;1;43;Regular;Offline
64602756;1542003077000.0;834692.0;2;18;Regular;
32014792;1513269719000.0;811327.0;1;28;Regular;Online
26146893;1509330083000.0;862370.0;1;43;Premium;Offline
452946;1531476305000.0;422698.0;1;51;Premium;
8587747;1492439233000.0;1143648.0;3;42;Regular;
11644125;;372233.0;1;56;Premium;Offline
73295039;1547801716000.0;1655477.0;1;55;Regular;Offline
75452417;1537793377000.0;610332.0;2;37;Premium;Offline
100509532;1542857538000.0;649560.0;1;61;Premium;
19901895;1500945667000.0;460177.0;1;42;Regular;Online
55581662;;1623321.0;1;55;Premium;Online
110772948;;2197792.0;1;31;Premium;
23009552;1499818672000.0;721588.0;8;62;Premium;Online
74504390;1529401496000.0;165055.0;2;38;Regular;
4827341;1521108509000.0;3836635.0;2;30;Premium;
8254111;1509759158000.0;1508125.0;1;41;Premium;Online
82988055;;637197.0;1;54;Regular;
19671170;;286004.0;1;32;Regular;Offline
27390643;1509543124014.0;4507084.0;1;18;Premium;
51004070;1521553967000.0;1628203.0;10;59;Premium;
33956244;1523676248000.0;1059890.0;1;53;Regular;Online
12700097;1498724180000.0;548313.0;1;43;Regular;Online
17545169;1539606222000.0;163953.0;1;44;Regular;Offline
17779506;1498210834000.0;961269.0;2;21;Premium;
27335646;1523265556000.0;68075.0;1;65;Regular;
24554696;;1497917.0;1;50;Regular;Online
18491598;1498063093000.0;717814.0;1;52;Premium;
10434506;;940257.0;1;56;Regular;
115870196;1548308783000.0;286711.0;1;39;Premium;Offline
6391039;;814224.0;1;45;Regular;
6823712;1540370898000.0;3248843.0;1;29;Premium;Offline
8562128;1548411046000.0;925086.0;1;48;Premium;Online
11454287;1496406913000.0;1040028.0;2;54;Regular;Online
10646183;1542707182000.0;1491056.0;1;58;Regular;
15550856;;231375.0;1;18;Regular;
58278613;;438412.0;1;41;Premium;
23972107;;307826.0;1;52;Regular;Offline
6768786;1504913135000.0;480053.0;1;35;Premium;
16181968;1506319223000.0;1336239.0;2;59;Premium;Online
3893135;;845126.0;1;63;Premium;Offline
19552359;1521721145000.0;720480.0;1;32;Premium;Offline
15245109;1520673579000.0;941289.0;1;30;Premium;Online
23480301;1510325423000.0;868481.0;4;34;Regular;
48520805;1540011823000.0;1035935.0;1;62;Regular;
4395815;1502272964000.0;502502.0;1;41;Premium;Offline
8065920;1535703566000.0;851961.0;1;55;Regular;Offline
62515353;1525140474000.0;116006.0;1;27;Regular;
4268076;1522573447000.0;469285.0;1;39;Premium;Online
7576824;;942002.0;1;49;Premium;Offline
60772286;1548053127000.0;595709.0;2;41;Regular;Offline
22286913;1536379986000.0;376124.0;1;25;Regular;Online
11368500;1498001447000.0;1731995.0;5;52;Premium;
1137922;1545623939000.0;596145.0;1;29;Premium;Online
12457002;1530283904000.0;689196.0;3;49;Regular;Offline
42958005;1531051459000.0;560734.0;1;23;Regular;Online
15533707;1520862849000.0;463876.0;2;25;Premium;Offline
4974139;1490354132000.0;1186048.0;9;60;Regular;Offline
11802048;1532063339000.0;628730.0;1;59;Premium;
24249449;;1380940.0;1;29;Regular;Offline
46764861;1519453554000.0;933945.0;2;64;Regular;Online
96045743;1538277304000.0;1524461.0;2;63;Regular;Offline
13946384;1515902991000.0;862482.0;1;22;Premium;
24455857;1515415353000.0;297363.0;1;23;Premium;
43606999;;215457.0;1;52;Regular;Offline
19824164;1515712702000.0;2183421.0;6;38;Premium;Online
9528396;1490506080000.0;784057.0;1;53;Regular;Online
4283205;1503118058000.0;2942101.0;1;53;Premium;Online
20100838;1530680584000.0;539550.0;6;36;Premium;
10550013;;667882.0;1;19;Premium;Online
25830501;1508248998000.0;1564216.0;2;40;Regular;Offline
10543617;;835803.0;1;35;Premium;Online
9952236;1502508467000.0;1721274.0;1;49;Regular;Offline
17590004;1486910323046.0;1202669.0;12;34;Premium;Online
106873430;1543036748000.0;243376.0;1;32;Premium;
10014438;1521978091000.0;2307113.0;1;36;Regular;Online
14804269;1485928403788.0;711951.0;1;64;Regular;Online
77931712;1539772559000.0;204542.0;1;39;Regular;Offline
22573692;1498742213000.0;707111.0;1;49;Regular;Offline
13278057;1509539970883.0;135327.0;2;18;Regular;
18931866;1534484495000.0;1191015.0;1;41;Regular;Online
14394411;;566674.0;1;52;Premium;Offline
93212227;1537098681000.0;2022851.0;2;63;Premium;Offline
79329437;;1679589.0;1;43;Regular;Offline
19957392;1493443768000.0;417655.0;14;28;Regular;Online
78420098;1547735719000.0;463874.0;1;60;Regular;Offline
4341546;1505298657000.0;786588.0;4;31;Premium;Online
6242953;1504945262000.0;1680561.0;2;41;Regular;
11200215;1493015742000.0;1141772.0;3;59;Premium;Online
27199209;1509121320000.0;300993.0;1;29;Regular;
7742697;1527490933000.0;916028.0;2;38;Regular;Offline
22283970;1526295328000.0;616455.0;2;57;Premium;Offline
16897680;;1413244.0;1;59;Premium;
73856692;1543746296000.0;5968035.0;1;60;Regular;
6359149;;1917653.0;1;33;Regular;Offline
30370944;1516175319000.0;3219228.0;1;37;Regular;Offline
15303715;1503142445000.0;705033.0;2;49;Premium;Online
23281507;1500105178000.0;431830.0;2;44;Regular;Offline
90574403;1535686659000.0;485820.0;1;28;Premium;
17658480;1546768061000.0;1057746.0;1;54;Regular;Offline
11365744;;1239321.0;1;26;Regular;Online
85596056;1535343429000.0;701733.0;1;56;Premium;Online
25712488;1510027628000.0;882271.0;6;59;Regular;
15408014;;340065.0;1;62;Premium;Offline
5825383;1490399168000.0;996425.0;1;23;Regular;
17680733;1521511569000.0;857587.0;1;53;Premium;
20910818;1495523271000.0;366588.0;18;26;Premium;
24780050;1506291358000.0;1883419.0;1;46;Regular;Offline
87393168;;1696023.0;1;20;Premium;Online
108872672;1544015562000.0;2838141.0;1;53;Regular;Online
28393508;1511755877000.0;1170114.0;1;44;Premium;
43152362;1518085349000.0;225935.0;6;63;Regular;Online
3903056;;1164387.0;1;26;Regular;Offline
23259715;1500034847000.0;492431.0;3;37;Regular;
11053687;1541304898000.0;1643792.0;2;52;Premium;Offline
5246943;1520741552000.0;411418.0;1;55;Premium;Offline
47896954;1538571878000.0;1425567.0;1;40;Regular;Online
32243192;1513375345000.0;1236933.0;2;56;Premium;
13329717;1542363471000.0;931191.0;1;52;Premium;Offline
7690074;1492345906000.0;1264318.0;4;26;Regular;Online
18217576;1488446769000.0;458286.0;2;42;Premium;
7162798;1513482487000.0;1319795.0;6;53;Regular;
6870851;1504422147000.0;749432.0;3;18;Premium;Offline
68519805;1527256715000.0;1318372.0;1;63;Regular;
24785896;;1141337.0;1;63;Regular;Online
3909536;1534410418000.0;835162.0;1;62;Premium;
17836127;1521181587000.0;364649.0;1;55;Regular;
50562382;1520986488000.0;585890.0;4;29;Regular;
19012096;1524831702000.0;715121.0;2;61;Regular;
27592857;1511428195000.0;1441071.0;2;44;Regular;
27294006;1509347516000.0;444256.0;1;50;Premium;Offline
82663486;;233370.0;1;54;Regular;
23082563;1505129367000.0;408634.0;9;58;Premium;Offline
74729748;;1790171.0;1;31;Regular;
13729913;1499385798000.0;1577677.0;2;60;Premium;Online
14108465;1521525922000.0;630239.0;3;37;Regular;Online
17876193;;972747.0;1;34;Regular;Online
4679627;1502180211000.0;895073.0;4;64;Regular;
19438565;1511953245000.0;4034623.0;2;38;Premium;Online
21520629;1542106720000.0;553293.0;2;57;Premium;Online
87817108;;1662411.0;1;21;Premium;
5797503;1493348645000.0;501167.0;1;39;Premium;
10504817;1512739959000.0;1101259.0;4;41;Regular;Online
8767441;1530952826000.0;1771184.0;1;29;Regular;Offline
10975426;1521768703000.0;1438336.0;3;29;Regular;Offline
16198957;1546854684000.0;248163.0;1;37;Regular;
10534890;1513430123000.0;172412.0;22;23;Premium;Offline
13476837;1505023200000.0;834144.0;10;43;Regular;Offline
4690997;1486953516079.0;818123.0;2;30;Premium;
25251563;1515891821000.0;2232362.0;1;26;Regular;
15954746;;1363948.0;1;44;Regular;Offline
7535071;1508417054000.0;993315.0;2;29;Premium;
4486361;1516365440000.0;1380557.0;1;45;Premium;Online
16450121;1486868225501.0;735671.0;2;31;Regular;Online
21778951;1501508894000.0;691640.0;2;18;Regular;
25548717;1512470717000.0;1152227.0;7;62;Premium;
6969762;1526909699000.0;1022897.0;2;29;Regular;
9433825;1488856388000.0;1680623.0;1;20;Regular;Online
6168798;;3476213.0;1;47;Regular;Online
65669871;1540990134000.0;1406473.0;2;28;Premium;Offline
4836337;1533865859000.0;893334.0;1;21;Premium;Offline
24683630;1525005184000.0;857482.0;1;23;Premium;
11289290;;791144.0;1;50;Regular;
92515206;1544260523000.0;1126240.0;1;34;Regular;Online
24621541;1526002149000.0;421426.0;1;39;Premium;Online
9390295;;285549.0;1;59;Regular;Online
30510983;;1097619.0;1;44;Regular;Offline
17056716;1535633522000.0;470007.0;1;49;Regular;Online
18253142;1528169960000.0;1138639.0;1;53;Premium;
19168645;;296538.0;1;49;Premium;
12901640;1515117414000.0;762815.0;1;64;Premium;Offline
20144694;1493295290000.0;376484.0;4;39;Premium;Online
23370850;1500556484000.0;1517705.0;1;20;Regular;Offline
5927977;1535458675000.0;974504.0;1;28;Premium;Offline
49967099;;4396711.0;1;49;Premium;Offline
6787956;1542677934000.0;962133.0;1;42;Premium;Offline
27867623;;281310.0;1;30;Regular;Offline
9843346;1520589223000.0;2847048.0;2;22;Regular;
76398350;1531662287000.0;564624.0;1;22;Regular;
16173368;1494206511000.0;1303801.0;4;55;Premium;Offline
19208620;1491153446000.0;1059314.0;5;47;Premium;
10660709;1531996392000.0;1240688.0;2;32;Premium;Online
3674296;;674139.0;1;36;Premium;
7952583;1507528608000.0;739411.0;2;35;Regular;
17609447;1493542243000.0;613563.0;3;64;Regular;Offline
20298284;1524024358000.0;1075772.0;2;26;Premium;Online
3733822;1489124283000.0;466322.0;11;50;Regular;
10176927;1492228080000.0;656734.0;1;42;Premium;Offline
26685891;1508049158000.0;1607588.0;1;21;Premium;
29278106;1513774021000.0;1040552.0;2;44;Premium;Online
114168478;1546237711000.0;514353.0;1;28;Regular;
4376400;1499747295000.0;809371.0;1;65;Regular;
24763218;1504112809000.0;272872.0;1;52;Premium;
115926187;;435562.0;1;27;Regular;Online
24440902;1507860904000.0;1130532.0;10;55;Premium;Offline
7199145;1527739514000.0;627791.0;1;60;Regular;
16427676;1529633188000.0;1714537.0;1;65;Premium;Offline
11319327;1493185185000.0;2221421.0;10;23;Premium;Offline
68126217;1531954717000.0;578427.0;1;44;Premium;Offline
22076607;1506908842000.0;464593.0;1;55;Regular;
23783043;1538629742000.0;1317103.0;1;27;Premium;Offline
12729208;1536693632000.0;929563.0;1;47;Regular;Offline
26145099;1508852662000.0;260876.0;1;55;Regular;
24629274;1503453113000.0;371411.0;10;59;Premium;Offline
17096540;1503060527000.0;800368.0;1;29;Regular;Online
32156075;;215303.0;1;35;Premium;
9549689;1548737635000.0;1003296.0;1;54;Premium;Offline
25370924;1513082322000.0;1193796.0;1;58;Regular;Online
8081891;1499665947000.0;750325.0;2;33;Regular;Offline
3908384;1522625984000.0;1628123.0;2;63;Premium;
22750938;1499104865000.0;698359.0;4;44;Premium;Offline
25064788;;53420.0;1;27;Regular;Online
22637649;1531737225000.0;898314.0;1;24;Regular;Offline
13065472;1500205361000.0;2692672.0;1;43;Premium;Online
22052212;1512047943000.0;783633.0;2;33;Regular;
18598730;1489545122000.0;525554.0;16;19;Premium;
6246521;1510191418000.0;4614521.0;1;57;Premium;Offline
76825127;1538488375000.0;334303.0;2;33;Regular;
15736346;1521078005000.0;658117.0;1;43;Regular;Offline
25940074;1540424471000.0;720601.0;1;47;Premium;
13779158;1529546952000.0;187104.0;1;25;Premium;
24678685;;2260725.0;1;33;Premium;
5835022;1492839425000.0;594336.0;1;48;Premium;Offline
16297789;1501226468000.0;658751.0;1;25;Premium;Online
10602844;1516258558000.0;1152877.0;1;31;Premium;Online
13521231;;721275.0;1;43;Premium;Offline
3826843;1501919542000.0;1772409.0;2;57;Regular;Offline
48161306;1542357213000.0;814813.0;1;24;Regular;Online
25554574;1505557262000.0;639069.0;1;62;Regular;Offline
6602071;;876919.0;1;26;Regular;Offline
19437918;1519906848000.0;307163.0;11;64;Premium;
104939700;1542340423000.0;523804.0;1;27;Regular;Offline
9640979;1525512683000.0;752578.0;2;61;Premium;
84036789;;140128.0;1;43;Regular;
7006889;;856717.0;1;32;Premium;Online
6504716;1490798781000.0;380356.0;1;50;Regular;
74257266;;847721.0;1;59;Premium;Online
22426411;1499243694000.0;1046809.0;1;46;Regular;Offline
19949396;1534428655000.0;4012195.0;2;45;Regular;Offline
8456682;1539834253000.0;1003754.0;2;58;Premium;Online
23527988;1500689531000.0;619173.0;1;32;Regular;
10162406;1529575054000.0;1116790.0;1;57;Premium;Online
11830102;1485597735566.0;834457.0;1;45;Premium;
241051;1486196697725.0;393287.0;3;34;Premium;Offline
6659846;;563548.0;1;39;Premium;
44780212;1518420521000.0;544268.0;2;41;Premium;Online
4643303;1514614271000.0;1063204.0;1;28;Premium;Online
5924135;1492606983000.0;3528846.0;4;32;Regular;Offline
24309216;1502533475000.0;445918.0;1;54;Premium;Offline
740637;1505180461000.0;2664670.0;6;54;Regular;
88800904;1543491846000.0;574536.0;1;56;Premium;
5959872;;975292.0;1;62;Premium;
22878003;1524989390000.0;1630615.0;1;60;Regular;Offline
6821998;;826823.0;1;28;Regular;Offline
28718429;1533115726000.0;1234191.0;1;41;Premium;Online
4344731;1510155734000.0;2778421.0;1;50;Regular;
26029975;1510105462000.0;694464.0;2;45;Regular;
10588631;1496781800000.0;846430.0;1;19;Regular;
17060135;;2567017.0;1;52;Premium;Online
8506992;1509671125000.0;1506513.0;1;20;Regular;
111710602;1545098932000.0;825505.0;1;49;Regular;Offline
78359585;1542938290000.0;1924660.0;2;27;Regular;Online
76254412;1529978370000.0;1152315.0;2;42;Regular;Offline
23392871;1524027842000.0;125885.0;1;50;Premium;
21815076;1497261024000.0;690676.0;1;30;Premium;
8908070;1509494608000.0;468251.0;1;44;Regular;Offline
9237433;1498129357000.0;779350.0;1;26;Premium;
